date,nav,scheme_code,fund_house,scheme_category,scheme_name
2013-04-04,9.4841,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-04-05,9.483,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-04-08,9.4352,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-04-09,9.3286,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-04-10,9.3737,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-04-11,9.401,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-04-12,9.352,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-04-15,9.3688,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-04-16,9.4731,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-04-17,9.5027,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-04-18,9.5438,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-04-22,9.5978,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-04-23,9.5862,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-04-25,9.5525,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-04-26,9.4841,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-04-29,9.5631,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-04-30,9.5907,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-05-02,9.5928,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-05-03,9.602,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-05-06,9.6551,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-05-07,9.6783,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-05-08,9.6913,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-05-09,9.6811,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-05-10,9.7403,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-05-13,9.6907,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-05-14,9.7086,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-05-15,9.7772,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-05-16,9.7651,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-05-17,9.7681,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-05-20,9.7431,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-05-21,9.6771,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-05-22,9.6415,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-05-23,9.4938,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-05-24,9.5261,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-05-27,9.6289,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-05-28,9.626,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-05-29,9.5524,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-05-30,9.5647,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-05-31,9.4463,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-06-03,9.4957,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-06-04,9.4876,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-06-05,9.5036,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-06-06,9.5915,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-06-07,9.5145,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-06-10,9.4822,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-06-11,9.3178,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-06-12,9.2969,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-06-13,9.2386,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-06-14,9.3041,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-06-17,9.3571,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-06-18,9.3929,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-06-19,9.3999,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-06-20,9.2721,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-06-21,9.2149,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-06-24,9.073,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-06-25,9.06,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-06-26,9.0031,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-06-27,9.0787,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-06-28,9.1773,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-07-01,9.2958,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-07-02,9.2835,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-07-03,9.165,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-07-04,9.2197,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-07-05,9.1959,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-07-08,9.1884,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-07-09,9.2801,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-07-10,9.3156,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-07-11,9.3622,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-07-12,9.4202,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-07-15,9.4677,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-07-16,9.3957,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-07-17,9.361,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-07-18,9.4222,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-07-19,9.3682,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-07-22,9.3426,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-07-23,9.3579,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-07-24,9.242,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-07-25,9.1966,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-07-26,9.1646,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-07-29,9.0767,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-07-30,8.9224,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-07-31,8.8721,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-08-01,8.7886,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-08-02,8.7123,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-08-05,8.7771,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-08-06,8.5927,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-08-07,8.6486,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-08-08,8.7152,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-08-12,8.8352,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-08-13,8.9515,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-08-14,8.9736,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-08-16,8.7955,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-08-19,8.6914,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-08-20,8.7027,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-08-21,8.6524,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-08-22,8.6828,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-08-23,8.7442,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-08-26,8.7689,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-08-27,8.6326,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-08-28,8.5855,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-08-29,8.662,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-08-30,8.6602,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-09-02,8.6826,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-09-03,8.5922,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-09-04,8.6537,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-09-05,8.7217,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-09-06,8.7599,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-09-10,8.8788,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-09-11,8.9414,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-09-12,9.012,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-09-13,9.0364,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-09-16,8.9842,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-09-17,8.9516,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-09-18,8.9556,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
2013-09-19,9.1035,118778,Nippon India Mutual Fund,Equity Scheme - Small Cap Fund,Nippon India Small Cap Fund - Direct Plan Growth Plan - Growth Option
