date,nav,scheme_code,fund_house,scheme_category,scheme_name
2013-02-06,12.6735,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-02-07,12.6766,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-02-08,12.6796,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-02-10,12.6856,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-02-11,12.6887,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-02-12,12.6917,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-02-13,12.6947,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-02-14,12.6975,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-02-15,12.7004,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-02-17,12.7064,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-02-18,12.7093,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-02-19,12.7124,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-02-20,12.7153,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-02-21,12.7182,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-02-22,12.7212,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-02-24,12.7272,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-02-25,12.7302,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-02-26,12.7332,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-02-27,12.7362,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-02-28,12.7393,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-01,12.7423,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-03,12.7483,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-04,12.7512,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-05,12.7543,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-06,12.7573,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-07,12.7603,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-08,12.7633,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-10,12.7692,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-11,12.7723,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-12,12.7754,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-13,12.7785,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-14,12.7816,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-15,12.7848,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-17,12.791,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-18,12.7941,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-19,12.7973,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-20,12.8005,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-21,12.8036,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-22,12.8068,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-24,12.8131,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-25,12.8167,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-26,12.8198,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-27,12.8229,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-03-28,12.827,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-01,12.8395,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-02,12.8445,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-03,12.8485,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-04,12.8519,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-05,12.8556,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-07,12.8615,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-08,12.8648,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-09,12.868,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-10,12.8711,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-11,12.8742,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-12,12.8772,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-14,12.8833,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-15,12.8864,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-16,12.8895,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-17,12.8926,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-18,12.8956,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-21,12.9047,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-22,12.9078,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-23,12.9108,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-24,12.9138,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-25,12.917,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-26,12.9201,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-28,12.9263,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-29,12.9294,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-04-30,12.9326,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-01,12.9357,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-02,12.9388,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-03,12.9419,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-05,12.9479,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-06,12.951,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-07,12.9542,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-08,12.9573,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-09,12.9604,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-10,12.9636,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-12,12.9696,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-13,12.9727,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-14,12.9758,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-15,12.9789,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-16,12.982,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-17,12.9851,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-19,12.9911,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-20,12.9941,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-21,12.9971,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-22,13.0001,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-23,13.0031,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-24,13.006,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-26,13.012,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-27,13.015,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-28,13.018,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-29,13.021,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-30,13.0241,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-05-31,13.027,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-02,13.0328,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-03,13.0358,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-04,13.0388,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-05,13.0418,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-06,13.0448,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-07,13.0478,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-09,13.0536,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-10,13.0566,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-11,13.0595,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-12,13.0624,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-13,13.0654,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-14,13.0683,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-16,13.0741,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-17,13.077,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-18,13.08,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-19,13.0829,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-20,13.0859,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-21,13.0889,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-23,13.0947,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-24,13.0976,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-25,13.1005,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-26,13.1035,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-27,13.1065,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-06-28,13.1098,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-01,13.1201,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-02,13.124,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-03,13.1272,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-04,13.1305,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-05,13.1336,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-07,13.1397,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-08,13.1427,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-09,13.1457,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-10,13.1488,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-11,13.1519,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-12,13.1549,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-14,13.1608,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-15,13.1638,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-16,13.1472,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-17,13.1527,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-18,13.158,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-19,13.1631,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-21,13.1696,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-22,13.1729,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-23,13.1752,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-24,13.176,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-25,13.1781,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-26,13.1813,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-28,13.188,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-29,13.1919,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-30,13.1958,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-07-31,13.1998,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-01,13.2038,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-02,13.2078,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-04,13.2158,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-05,13.2196,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-06,13.2234,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-07,13.2272,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-08,13.231,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-11,13.2412,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-12,13.2413,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-13,13.2451,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-14,13.2489,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-15,13.2527,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-16,13.2565,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-18,13.2641,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-19,13.2679,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-20,13.2717,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-21,13.2755,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-22,13.2795,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-23,13.2831,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-25,13.2906,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-26,13.2944,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-27,13.2984,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-28,13.3023,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-29,13.3064,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-08-30,13.3104,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-09-01,13.3184,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-09-02,13.3224,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-09-03,13.3264,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-09-04,13.3305,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-09-05,13.3346,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-09-06,13.3386,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-09-09,13.3501,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-09-10,13.354,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
2013-09-11,13.3579,119164,Navi Mutual Fund,Debt Scheme - Liquid Fund,Navi Liquid Fund-Direct Plan-Growth Option
